customer_id,age,balance,risk_profile,marketing_channel,offer_amount,previous_investments,responded_before,membership_tier,accepted
516,61,414634.04,medium,sms,80306,1,0,platinum,1
517,38,202252.61,low,phone,69870,1,1,platinum,1
518,44,333786.15,low,sms,28734,1,1,gold,1
519,40,57581.94,high,email,48387,0,0,platinum,1
520,75,406707.38,low,sms,66050,1,1,gold,1
521,52,282493.01,low,email,20544,1,1,gold,1
522,79,403566.15,low,sms,22881,0,0,platinum,1
523,73,406386.47,high,sms,42815,0,0,platinum,0
524,83,495067.49,medium,sms,16482,0,0,standard,1
525,30,330566.07,low,phone,82743,1,1,standard,1
526,85,391551.51,low,email,94756,0,1,platinum,0
527,38,464102.88,high,email,63489,0,0,gold,0
528,55,259514.44,high,in_branch,96645,1,0,gold,0
529,71,27455.02,high,sms,67797,0,0,platinum,1
530,81,14394.54,low,sms,31105,0,1,standard,1
531,78,54755.79,high,in_branch,5503,0,1,platinum,1
532,20,449075.66,high,in_branch,58037,1,1,gold,0
533,65,2684.95,high,in_branch,90420,0,0,gold,0
534,73,264039.44,low,in_branch,44905,0,1,gold,1
535,25,31769.15,low,sms,63171,0,1,platinum,1
536,58,476707.55,low,phone,10059,1,1,platinum,1
537,36,115252.51,low,sms,29974,1,1,standard,1
538,74,52220.83,high,sms,27510,0,0,platinum,1
539,25,250330.82,low,in_branch,82477,1,1,gold,0
540,29,141830.67,high,phone,56946,1,1,gold,1
541,31,191144.36,medium,phone,13216,0,1,standard,1
542,36,189204.56,medium,in_branch,17637,0,1,platinum,1
543,70,360809.22,medium,sms,62126,0,0,gold,1
544,78,403707.15,medium,phone,86651,1,0,standard,0
545,35,265714.46,low,sms,58720,1,0,platinum,1
546,61,260747.79,medium,sms,8716,0,1,gold,1
547,36,115272.43,high,in_branch,27289,0,1,standard,1
548,81,358873.62,low,phone,6960,0,1,gold,1
549,71,219758.6,low,sms,20550,0,0,standard,1
550,79,25235.28,medium,sms,8445,1,1,gold,1
551,59,273071.74,medium,sms,75426,1,1,gold,0
552,76,104678.19,low,sms,26707,1,0,gold,1
553,76,494964.59,medium,email,85326,0,1,platinum,1
554,87,178898.03,medium,in_branch,50612,0,1,gold,1
555,25,285469.53,high,phone,46552,0,1,standard,1
556,85,100462.39,high,email,25473,0,0,standard,0
557,87,249209.74,low,email,90700,0,0,standard,0
558,36,69099.11,low,email,34169,1,0,standard,1
559,76,254045.63,low,in_branch,84438,1,1,standard,0
560,66,378032.55,high,sms,83410,1,1,standard,0
561,59,399251.13,low,email,5284,1,0,standard,1
562,19,90583.71,medium,email,84491,1,1,standard,0
563,23,165686.37,medium,in_branch,46400,1,1,gold,1
564,71,29011.57,medium,in_branch,54218,0,0,gold,1
565,59,343458.4,medium,email,98198,0,1,gold,0
566,49,164555.53,high,in_branch,46193,1,1,standard,1
567,23,428477.5,medium,in_branch,52884,1,1,platinum,1
568,18,145363.07,high,sms,44458,1,0,gold,1
569,35,279335.41,medium,sms,54829,1,0,gold,1
570,35,11162.52,low,sms,42395,1,0,standard,1
571,47,154288.07,medium,email,37545,1,0,gold,1
572,39,394319.46,low,sms,26330,0,1,gold,1
573,32,145373.6,high,in_branch,29452,0,1,platinum,1
574,76,192584.74,low,phone,77673,0,0,standard,1
575,40,245686.15,low,phone,35704,0,0,standard,0
576,88,374447.57,medium,phone,6831,1,0,platinum,1
577,47,245486.9,low,phone,18415,0,0,platinum,1
578,32,127686.69,medium,in_branch,49491,0,0,standard,0
579,28,94760.0,low,email,90728,1,0,standard,1
580,23,324135.16,medium,in_branch,83635,0,1,gold,1
581,45,426290.87,low,phone,54726,1,0,platinum,1
582,69,224364.98,medium,sms,38855,0,1,standard,1
583,60,134909.95,low,in_branch,85723,0,0,gold,1
584,74,109199.98,medium,in_branch,92963,0,1,platinum,1
585,52,211503.15,low,email,81046,0,1,platinum,0
586,85,236784.9,low,in_branch,99904,1,1,platinum,1
587,59,133212.88,low,sms,23198,1,0,gold,1
588,61,328171.25,high,email,41667,1,1,standard,1
589,60,50438.73,medium,in_branch,35061,0,1,platinum,1
590,67,81337.98,high,sms,24316,1,0,gold,1
591,83,45379.71,high,phone,32543,1,0,standard,1
592,24,412205.23,low,in_branch,84985,0,0,standard,1
593,51,411481.45,medium,sms,41134,0,1,platinum,1
594,55,243024.79,low,sms,7261,0,0,platinum,1
595,74,165761.64,low,in_branch,81765,0,1,gold,0
596,88,253892.09,high,email,17296,0,1,platinum,0
597,23,297540.1,high,sms,93882,0,1,standard,1
598,56,331401.53,high,phone,27460,0,0,platinum,1
599,64,489527.63,medium,in_branch,5392,1,0,platinum,1
600,63,61562.98,medium,email,61098,1,1,standard,1
601,56,418658.08,low,phone,11881,0,0,platinum,1
602,23,196335.89,medium,phone,68547,0,1,platinum,1
603,19,19616.09,high,phone,24368,1,0,standard,1
604,24,111653.72,low,in_branch,38882,1,0,standard,1
605,87,47996.48,low,sms,41332,0,0,platinum,1
606,35,141147.85,high,in_branch,21339,1,0,standard,1
607,22,301556.65,medium,sms,74584,0,0,gold,0
608,27,476990.11,medium,phone,47360,1,0,platinum,1
609,29,454300.64,high,phone,30450,0,0,platinum,0
610,89,145465.28,low,sms,30700,0,1,platinum,0
611,40,89437.58,high,phone,79739,0,1,platinum,0
612,64,491077.91,high,sms,14890,1,0,platinum,1
613,75,75055.02,high,phone,65170,1,0,platinum,1
614,23,31989.45,low,sms,91767,1,1,platinum,1
615,73,353658.13,low,in_branch,68211,1,0,platinum,0
616,30,439184.41,low,sms,20932,0,0,standard,1
617,87,241250.28,low,phone,69281,0,0,standard,0
618,87,324898.58,high,phone,54438,1,0,standard,1
619,18,120280.26,medium,in_branch,90436,1,1,standard,1
620,55,415884.49,high,phone,17806,1,0,platinum,1
621,36,43893.65,high,email,79979,0,1,platinum,0
622,62,458868.76,medium,in_branch,57300,0,0,standard,0
623,64,190993.63,medium,in_branch,86046,0,0,platinum,0
624,41,496238.43,high,email,41746,1,0,platinum,0
625,50,126596.91,high,email,72175,0,0,platinum,0
626,65,25261.55,high,sms,99829,0,0,standard,0
627,34,175777.3,high,phone,25825,1,0,gold,0
628,25,54269.8,high,sms,82539,1,1,standard,1
629,21,139062.63,low,email,9201,0,0,gold,1
630,47,343858.73,medium,phone,35179,1,0,standard,1
631,40,422329.99,low,phone,7897,0,1,standard,1
632,58,147619.33,medium,phone,46780,0,0,platinum,0
633,63,450670.57,medium,email,65143,0,1,gold,0
634,87,127835.68,medium,in_branch,20477,0,0,platinum,1
635,82,322195.28,medium,sms,10702,0,0,platinum,1
636,61,446103.2,low,email,84640,0,1,platinum,1
637,69,173908.75,low,email,87599,0,1,platinum,1
638,75,255265.08,medium,email,57365,1,0,gold,1
639,71,434441.1,medium,email,59874,0,1,platinum,1
640,23,464029.83,medium,phone,32415,0,0,platinum,1
641,22,457851.49,low,sms,78731,0,1,standard,0
642,80,148839.1,high,sms,93232,1,0,standard,1
643,62,280676.35,medium,email,65401,0,0,platinum,1
644,25,297118.31,medium,in_branch,26941,0,1,gold,1
645,33,72975.76,medium,sms,9390,0,0,platinum,1
646,89,322917.04,medium,in_branch,86890,1,0,gold,0
647,38,386134.78,low,sms,63064,1,0,gold,1
648,77,421645.7,medium,phone,68659,1,1,standard,1
649,49,471855.82,medium,sms,73093,1,0,platinum,1
650,73,268789.84,high,in_branch,83198,0,1,standard,1
651,28,67271.9,medium,sms,34815,1,1,gold,1
652,36,92404.78,low,phone,38014,0,0,platinum,1
653,45,262955.1,low,email,44079,1,1,standard,1
654,33,494203.61,low,sms,20946,0,1,standard,1
655,86,384204.15,low,phone,73800,0,1,gold,1
656,85,414556.49,low,phone,80168,1,0,standard,1
657,31,167062.86,high,phone,58428,0,0,gold,0
658,57,346217.28,high,phone,26636,0,1,standard,1
659,52,483782.31,high,in_branch,66445,1,0,standard,1
660,19,239507.6,high,sms,96989,1,1,gold,1
661,83,266465.59,high,in_branch,56032,1,1,platinum,1
662,68,56979.59,high,sms,55338,1,0,standard,1
663,32,82038.72,medium,email,66827,1,0,gold,1
664,48,339150.18,medium,sms,78514,0,0,standard,0
665,63,363477.68,medium,email,85277,1,1,platinum,0
666,41,105408.16,medium,phone,51976,0,1,platinum,0
667,87,145769.37,low,email,5272,1,1,standard,1
668,74,8757.4,high,phone,40438,1,0,standard,0
669,61,157969.26,medium,sms,67677,0,1,platinum,1
670,76,453310.39,low,sms,36471,0,1,standard,1
671,77,164744.63,low,phone,78337,0,0,gold,0
672,64,41527.13,high,phone,49973,1,0,standard,1
673,49,164577.28,medium,in_branch,52685,0,1,platinum,0
674,67,328064.03,medium,email,6876,1,1,standard,1
675,40,33473.61,low,sms,86731,1,0,standard,1
676,44,374465.63,medium,email,6293,0,0,standard,1
677,69,54070.58,medium,email,10863,0,0,standard,1
678,84,135825.83,medium,sms,12758,1,1,standard,1
679,33,346396.43,medium,sms,86432,1,1,standard,1
680,52,186717.36,low,phone,84775,1,1,gold,1
681,83,144369.74,high,phone,36527,0,0,platinum,1
682,39,183344.12,medium,email,66596,0,0,gold,1
683,52,103258.57,high,in_branch,13832,1,0,gold,1
684,65,102158.76,low,phone,51744,1,0,gold,1
685,29,54866.61,low,phone,51859,1,0,standard,1
686,19,58387.8,high,in_branch,86942,1,0,gold,0
687,28,366690.68,high,email,95198,0,1,standard,0
688,55,112262.62,medium,email,92396,1,0,gold,1
689,72,426376.19,medium,phone,19541,0,1,platinum,1
690,36,105906.09,high,phone,12013,1,0,standard,1
691,20,24769.39,medium,sms,57224,0,0,gold,1
692,56,90877.31,medium,phone,30864,1,0,standard,1
693,52,355221.17,medium,sms,97022,0,0,gold,0
694,43,206325.44,high,sms,70525,0,0,standard,0
695,83,433005.39,low,sms,92432,0,1,platinum,1
696,22,391979.0,low,in_branch,48109,0,0,platinum,1
697,59,156489.79,medium,email,48204,0,1,standard,0
698,67,174639.26,medium,email,53891,1,0,platinum,0
699,82,192541.5,low,sms,5019,0,0,standard,1
700,30,161315.05,low,email,96346,1,0,standard,0
701,21,85270.12,medium,phone,80118,0,1,gold,1
702,68,136788.28,low,sms,47482,0,1,standard,1
703,78,483131.3,high,phone,82339,0,1,standard,0
704,62,105061.58,high,email,86216,1,1,platinum,0
705,46,198880.16,medium,email,40358,0,0,platinum,1
706,80,404817.39,medium,sms,78928,1,0,gold,0
707,79,288807.59,high,phone,41926,1,0,gold,1
708,32,74828.79,medium,phone,36294,1,0,platinum,1
709,64,466384.84,low,phone,11931,0,1,gold,1
710,24,291856.15,low,email,25635,0,0,standard,1
711,68,364791.32,high,sms,48352,0,0,gold,0
712,39,120420.14,low,email,52963,0,0,standard,1
713,21,279454.95,low,phone,44601,1,1,gold,1
714,82,9785.86,low,phone,96094,1,0,platinum,1
715,26,435447.0,medium,email,58100,1,1,standard,0
716,85,402406.87,low,phone,89873,1,0,platinum,1
717,29,233466.17,low,phone,75070,1,0,platinum,1
718,52,355453.58,high,sms,12559,0,0,platinum,1
719,64,325007.83,medium,sms,43390,0,0,gold,1
720,59,337689.25,low,in_branch,34133,1,1,standard,1
721,20,141195.81,low,email,47931,0,1,gold,0
722,75,143667.46,low,email,59480,1,1,standard,1
723,59,129715.52,low,sms,65895,0,0,platinum,0
724,56,443808.11,low,phone,26010,0,0,platinum,1
725,19,90929.87,high,email,71208,0,0,platinum,0
726,36,478439.4,low,in_branch,13827,1,1,platinum,1
727,77,90738.26,high,phone,35793,0,1,platinum,1
728,72,107476.34,high,email,85542,0,1,platinum,1
729,53,57922.63,low,phone,92297,0,0,platinum,1
730,52,182024.69,high,in_branch,71109,1,1,platinum,1
731,44,439511.73,medium,email,19571,1,1,standard,1
732,76,319059.21,low,phone,51655,0,1,gold,1
733,38,219041.57,high,in_branch,73817,1,0,gold,1
734,69,22941.51,low,in_branch,28888,0,1,platinum,1
735,63,180917.53,high,email,64246,1,1,gold,0
736,28,21436.29,low,phone,48459,0,1,standard,1
737,56,21107.9,medium,sms,82822,0,1,platinum,1
738,56,16643.38,high,email,23959,0,1,platinum,1
739,86,34280.02,medium,email,40077,1,0,standard,1
740,77,210875.06,medium,in_branch,47411,1,1,gold,1
741,61,483725.83,medium,email,32232,0,0,platinum,1
742,49,137625.08,low,sms,86482,1,1,standard,1
743,69,138284.25,high,phone,60229,0,0,platinum,1
744,44,124549.15,medium,in_branch,92555,0,1,platinum,1
745,79,243940.92,medium,phone,42105,1,0,platinum,0
746,23,336921.12,low,sms,61758,1,0,platinum,1
747,38,363768.65,low,phone,51220,0,0,standard,0
748,33,403527.07,low,email,13885,1,0,standard,1
749,67,406078.08,high,in_branch,60095,0,0,platinum,0
750,81,332176.88,medium,phone,29882,1,0,gold,1
751,47,265828.5,medium,in_branch,41959,1,1,platinum,1
752,52,69492.53,low,sms,25967,0,0,standard,1
753,72,14887.89,medium,sms,44135,0,1,gold,1
754,21,48923.61,low,in_branch,96796,1,0,gold,0
755,50,21870.96,low,phone,52588,1,1,platinum,1
756,20,372863.31,high,email,33855,1,0,gold,1
757,67,110209.54,medium,email,36311,0,0,standard,0
758,33,328662.59,medium,sms,18301,0,0,standard,1
759,79,460824.88,medium,in_branch,65839,0,1,standard,1
760,61,325092.52,low,sms,64974,0,0,gold,1
761,45,415256.46,medium,phone,26863,0,0,standard,1
762,18,3291.09,low,sms,76894,1,0,platinum,1
763,48,241743.66,low,sms,7982,1,1,gold,1
764,46,264708.6,low,in_branch,35517,1,0,standard,1
765,65,24149.14,medium,phone,48919,0,0,gold,1
766,69,467112.34,high,sms,59427,0,1,gold,1
767,65,297515.35,high,in_branch,6443,1,1,platinum,1
768,86,377554.92,medium,sms,34938,0,0,gold,1
769,51,449193.53,low,in_branch,74139,1,0,standard,1
770,39,191957.84,high,phone,21291,0,0,gold,0
771,29,361330.44,high,email,96214,0,0,platinum,0
772,39,341612.29,low,email,46316,0,1,platinum,1
773,52,18206.05,medium,email,75413,1,0,gold,1
774,63,102026.54,high,phone,57999,0,0,platinum,0
775,66,85958.09,medium,in_branch,80374,0,0,platinum,1
776,21,126834.88,low,sms,64850,1,1,platinum,1
777,48,182583.86,low,sms,14785,0,0,platinum,1
778,62,414721.74,high,phone,7253,0,1,gold,1
779,24,3473.75,high,phone,28879,0,1,gold,1
780,21,55198.93,medium,email,43870,1,0,standard,1
781,33,424008.99,high,in_branch,83231,0,1,platinum,0
782,19,468511.04,high,email,48609,1,0,gold,0
783,66,25671.83,medium,email,43095,1,0,platinum,1
784,23,454532.01,high,in_branch,32570,1,0,platinum,0
785,47,489014.0,high,phone,39692,0,0,platinum,0
786,57,193451.14,medium,in_branch,22842,0,1,standard,1
787,19,305244.16,medium,email,26191,1,0,platinum,1
788,60,119476.84,high,in_branch,22567,1,1,platinum,1
789,32,291329.02,low,email,60606,1,1,gold,1
790,58,56918.11,medium,sms,58859,1,1,gold,1
791,70,487177.71,medium,email,8847,0,1,gold,1
792,66,192920.91,high,in_branch,37458,0,1,standard,1
793,46,450234.78,low,sms,75392,1,1,standard,1
794,40,229410.45,low,phone,23795,1,0,gold,1
795,41,163599.63,medium,phone,32030,0,0,standard,1
796,78,474279.86,low,in_branch,56829,0,0,gold,0
797,60,307502.58,medium,sms,57130,1,1,standard,0
798,28,290993.78,medium,sms,55393,1,0,platinum,1
799,26,39654.95,low,phone,71860,1,1,standard,1
800,88,420864.8,high,email,43039,1,0,gold,1
801,50,407598.79,low,sms,47219,0,1,platinum,1
802,60,463671.58,high,phone,37888,1,1,platinum,1
803,85,451247.49,low,sms,54561,0,1,gold,1
804,74,265889.03,high,sms,55556,0,1,platinum,0
805,33,83874.55,medium,email,16505,1,1,standard,0
806,63,42741.16,medium,sms,32210,0,0,gold,1
807,49,482831.94,high,phone,36345,1,1,gold,1
808,88,30430.68,high,sms,31177,0,0,gold,0
809,82,160804.14,low,in_branch,36722,0,1,standard,0
810,34,59965.13,low,phone,70561,1,1,platinum,1
811,53,336457.67,high,phone,87654,0,1,platinum,0
812,33,358395.0,high,sms,12132,1,1,gold,1
813,53,425317.6,high,phone,93616,1,0,platinum,0
814,80,209593.31,high,phone,86324,1,0,platinum,1
815,47,48259.23,high,phone,42551,1,1,standard,1
816,38,419999.44,high,in_branch,93337,1,0,gold,1
817,49,175573.94,medium,email,18328,1,1,platinum,1
818,26,344108.48,high,sms,36737,1,1,standard,1
819,41,160550.23,low,phone,57275,0,0,standard,1
820,80,27621.04,low,sms,92965,0,1,gold,0
821,73,475272.52,high,email,49048,1,0,standard,1
822,31,117392.48,high,sms,75509,0,0,platinum,0
823,65,274334.04,low,in_branch,92155,0,0,platinum,0
824,52,440862.49,medium,email,52094,0,0,platinum,0
825,52,476774.3,medium,sms,19815,0,1,gold,1
826,70,272580.18,low,in_branch,16762,1,1,gold,1
827,79,269558.07,high,email,95656,1,0,standard,0
828,69,196825.13,low,in_branch,85869,0,0,gold,0
829,74,30783.56,low,sms,85805,1,0,platinum,1
830,36,35783.25,high,in_branch,43355,1,1,standard,0
831,77,210373.46,low,phone,64684,0,0,standard,1
832,79,140356.12,low,in_branch,40812,0,0,platinum,1
833,62,429014.43,medium,in_branch,32297,1,1,standard,1
834,88,259806.68,high,email,23011,1,1,standard,1
835,59,122497.56,medium,email,52450,1,1,platinum,1
836,43,73520.98,high,in_branch,14633,1,1,gold,1
837,72,411661.04,low,sms,77925,0,1,platinum,0
838,22,153484.64,high,phone,68740,1,1,gold,1
839,67,323926.88,medium,phone,43225,1,0,platinum,0
840,22,421588.73,medium,sms,89300,0,1,gold,0
841,55,462473.54,low,sms,6629,0,0,gold,1
842,19,114927.09,high,sms,76545,1,1,gold,1
843,24,62745.96,low,in_branch,62421,1,1,platinum,1
844,20,390932.7,high,email,9434,1,0,platinum,1
845,77,268303.13,medium,in_branch,55765,0,0,platinum,0
846,37,495290.9,low,in_branch,51041,1,0,platinum,1
847,53,326770.18,low,email,55931,0,0,standard,1
848,57,340700.16,low,phone,36213,1,0,gold,1
849,49,407524.81,high,email,91172,1,1,standard,0
850,53,426685.71,medium,sms,7798,0,0,platinum,1
851,33,495746.86,high,email,72511,0,0,platinum,0
852,19,332669.96,medium,in_branch,89317,0,1,gold,0
853,30,352485.49,low,phone,21996,0,1,standard,0
854,19,120828.52,low,sms,10598,1,1,gold,1
855,37,491489.01,medium,in_branch,72720,0,1,standard,1
856,50,370078.62,low,in_branch,19484,0,0,platinum,1
857,67,214071.85,low,in_branch,40240,0,0,platinum,1
858,46,166652.73,high,sms,60725,0,0,standard,0
859,55,194308.77,high,email,9954,1,0,standard,1
860,45,130013.17,medium,in_branch,7105,0,0,standard,1
861,28,377633.52,high,email,13360,0,0,standard,1
862,21,398084.06,medium,phone,54561,1,1,standard,1
863,82,322046.7,high,sms,28537,1,0,standard,1
864,34,312996.67,high,email,94228,0,0,standard,0
865,81,355623.1,low,phone,66063,1,1,standard,1
866,36,39835.42,low,in_branch,46723,0,0,platinum,1
867,18,445820.3,medium,phone,19688,1,0,standard,1
868,79,120492.28,medium,in_branch,24994,1,1,standard,1
869,50,478509.84,high,in_branch,81754,1,1,platinum,1
870,67,143230.71,high,sms,17716,1,1,platinum,1
871,35,90863.41,high,sms,38275,0,1,platinum,1
872,70,32590.99,medium,phone,90568,0,0,gold,1
873,82,304117.03,medium,in_branch,30642,1,0,gold,1
874,18,148918.23,high,email,58712,0,0,gold,1
875,51,203533.86,medium,email,23742,1,1,gold,1
876,47,397173.18,low,phone,88437,0,1,standard,1
877,55,15111.14,high,email,37909,0,0,platinum,1
878,25,398891.5,low,sms,45670,1,0,standard,1
879,51,483211.08,medium,sms,82978,0,0,platinum,1
880,26,73979.25,medium,email,32715,1,1,standard,1
881,70,150437.62,medium,sms,10201,1,0,platinum,1
882,80,240198.32,low,email,63124,1,0,platinum,1
883,37,102600.0,medium,phone,36350,0,0,platinum,1
884,73,422588.72,high,sms,64889,0,0,gold,0
885,31,158724.25,low,in_branch,59070,0,0,gold,1
886,55,438839.21,medium,sms,23830,1,0,gold,1
887,82,288967.85,low,in_branch,81106,0,1,gold,1
888,27,412399.75,low,sms,78500,1,1,standard,1
889,19,164435.56,high,in_branch,80594,1,0,gold,0
890,47,2404.59,high,sms,74409,1,0,gold,0
891,41,145842.75,medium,sms,21428,1,1,standard,1
892,57,221729.82,medium,in_branch,45639,1,0,gold,1
893,22,209999.92,medium,in_branch,10821,0,1,platinum,1
894,34,357899.32,high,email,90203,1,1,gold,1
895,77,274460.98,low,in_branch,12922,0,1,platinum,1
896,28,46499.84,high,email,86936,0,0,standard,0
897,63,305500.19,medium,email,39147,0,0,gold,0
898,59,387878.15,medium,sms,91936,1,1,gold,0
899,28,61834.1,medium,phone,75118,1,1,standard,0
900,79,329980.81,medium,in_branch,39591,1,1,platinum,1
901,52,287574.23,high,in_branch,92230,0,1,standard,0
902,85,467311.69,low,in_branch,39367,0,1,platinum,1
903,54,301731.05,medium,email,49667,0,1,platinum,1
904,68,321526.46,medium,email,16066,1,1,platinum,1
905,20,5841.76,high,in_branch,30897,0,0,gold,0
906,59,154400.42,high,email,18107,1,1,standard,1
907,24,373185.31,low,email,40847,1,0,standard,1
908,38,351133.25,medium,sms,95550,0,0,platinum,0
909,82,453047.78,high,sms,5877,0,0,gold,1
910,46,494191.72,high,email,93248,1,1,standard,0
911,67,445840.59,medium,phone,85771,0,0,platinum,0
912,81,499476.49,high,sms,17674,1,0,standard,1
913,34,129769.9,high,in_branch,16228,1,0,gold,1
914,29,474764.19,high,sms,56547,1,1,platinum,1
915,21,356748.4,medium,in_branch,68512,0,0,platinum,1
916,84,128168.79,medium,phone,72951,0,0,gold,1
917,70,352575.1,medium,sms,34790,0,1,gold,1
918,89,364062.17,low,in_branch,93114,0,1,gold,1
919,79,233958.35,high,sms,10845,1,1,gold,1
920,26,435041.66,low,email,69389,0,1,platinum,1
921,84,264981.14,medium,in_branch,54687,0,0,gold,1
922,45,125457.57,high,in_branch,59154,0,0,standard,0
923,56,60573.15,low,in_branch,90528,0,0,gold,0
924,27,112188.02,high,email,21475,1,0,standard,0
925,89,483446.14,medium,in_branch,59166,1,0,gold,1
926,19,88186.72,low,in_branch,33053,0,0,standard,1
927,20,50107.38,low,sms,21686,0,1,gold,1
928,70,138425.06,high,phone,73538,0,1,gold,0
929,77,133748.77,low,email,91034,0,0,gold,0
930,43,117906.01,low,in_branch,61135,0,0,standard,1
931,45,169128.05,medium,phone,45286,0,0,gold,1
932,88,214057.83,medium,sms,77991,0,0,standard,0
933,67,369604.49,high,email,73633,1,1,gold,0
934,82,107452.55,high,phone,79249,0,1,gold,0
